0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.15329784,0.29515103,0.4262239,0.54733235,0.6593093,0.7629509,0.85899526,0.94811606,1.0309229,1.1079652,1.1797369,1.2466818,1.3091993,1.3676487,1.4223542,1.4736083,1.5216757,1.5667963,1.6091882,1.6490495,1.6865612,1.7218883,1.755182,1.7865807,1.8162117,1.844192,1.8706294,1.8956234,1.9192657,1.9416414,1.9628294,1.9829024,2.0019286,2.0199707,2.0370874,2.0533333,2.0687587,2.0834105,2.0973318,2.1105602,2.1231294,2.135064,2.1463766,2.157059,2.167065,2.1762793,2.184459,2.191122,2.195339,2.195339
0,0.1410326,0.27072918,0.3897072,0.49877498,0.598775,0.6905208,0.77477,0.8522156,0.9234853,0.9891443,1.0497006,1.10561,1.1572816,1.2050829,1.2493445,1.290364,1.3284101,1.3637255,1.3965299,1.4270225,1.4553844,1.4817803,1.5063604,1.5292616,1.5506095,1.5705186,1.5890944,1.6064332,1.622624,1.6377486,1.6518823,1.6650945,1.6774495,1.6890066,1.6998205,1.7099421,1.7194184,1.7282928,1.7366052,1.7443918,1.7516855,1.7585138,1.7648973,1.7708459,1.7763498,1.7813638,1.7857767,1.7893512,1.7916089,1.7916089
0,0.03290333,0.064617254,0.09507502,0.12424859,0.15213405,0.17874381,0.20410159,0.228239,0.25119305,0.2730044,0.293716,0.31337208,0.3320173,0.34969628,0.36645305,0.3823309,0.39737192,0.41161695,0.42510554,0.4378757,0.4499639,0.46140525,0.47223315,0.48247963,0.4921752,0.50134885,0.51002836,0.51823986,0.5260085,0.53335786,0.54031056,0.5468879,0.55311006,0.5589964,0.5645649,0.56983274,0.57481617,0.5795304,0.58398956,0.5882066,0.59219295,0.59595793,0.5995072,0.6028404,0.60594624,0.608793,0.61131084,0.6133572,0.61465174,0.61465174
0,0.002091233,0.004165164,0.006219341,0.008251821,0.010261003,0.012245538,0.014204283,0.016136264,0.018040653,0.01991675,0.021763967,0.023581816,0.025369896,0.027127892,0.02885556,0.030552726,0.032219276,0.033855148,0.035460338,0.03703488,0.038578864,0.040092405,0.041575663,0.043028824,0.04445211,0.045845766,0.04721006,0.048545286,0.049851757,0.051129796,0.052379753,0.05360198,0.054796852,0.055964734,0.05710601,0.058221042,0.059310187,0.06037375,0.06141195,0.06242486,0.063412234,0.064373285,0.065306164,0.06620713,0.06706889,0.06787757,0.068607174,0.06920923,0.06959373,0.06959373
0,0.0686706,0.13483691,0.1984794,0.25962767,0.31833863,0.37468526,0.4287496,0.4806186,0.5303812,0.5781263,0.6239417,0.667913,0.71012306,0.7506517,0.78957564,0.8269681,0.86289907,0.8974352,0.93063986,0.96257335,0.99329305,1.0228533,1.0513055,1.0786991,1.1050805,1.1304938,1.1549809,1.1785818,1.2013345,1.2232747,1.2444369,1.2648535,1.2845553,1.3035718,1.3219308,1.3396584,1.3567791,1.3733152,1.3892865,1.4047086,1.4195911,1.4339331,1.4477168,1.4608938,1.4733622,1.4849265,1.4952232,1.5035918,1.5088422,1.5088422
0,0.04961783,0.097700335,0.14420205,0.18911222,0.23244098,0.27421215,0.31445873,0.3532197,0.39053816,0.42645964,0.461031,0.49429968,0.52631307,0.557118,0.5867606,0.6152857,0.6427372,0.66915745,0.69458747,0.71906686,0.74263376,0.7653248,0.7871751,0.80821866,0.82848775,0.8480135,0.86682576,0.88495296,0.90242255,0.9192606,0.9354922,0.9511414,0.96623105,0.98078305,0.9948183,1.0083565,1.0214163,1.0340148,1.0461673,1.0578859,1.0691788,1.0800463,1.0904762,1.1004338,1.1098453,1.1185663,1.1263272,1.1326344,1.1365939,1.1365939
0,0.029054958,0.05745397,0.08515823,0.11214503,0.13840212,0.16392462,0.18871316,0.21277252,0.2361107,0.25873816,0.2806673,0.30191192,0.3224869,0.34240803,0.36169153,0.38035408,0.3984125,0.41588378,0.43278483,0.4491325,0.4649434,0.48023406,0.4950206,0.5093188,0.52314436,0.5365124,0.5494376,0.5619346,0.5740173,0.58569944,0.59699434,0.60791475,0.61847323,0.6286818,0.63855207,0.6480951,0.65732133,0.66624045,0.67486095,0.6831894,0.69122934,0.69897926,0.7064285,0.7135505,0.7202905,0.7265431,0.73211306,0.7366438,0.7394901,0.7394901
0,0.01370474,0.027207175,0.040488977,0.05353699,0.06634148,0.0788953,0.091193266,0.10323184,0.115008816,0.1265231,0.13777457,0.14876387,0.15949233,0.1699619,0.180175,0.19013447,0.1998435,0.20930558,0.21852453,0.22750425,0.23624893,0.24476282,0.25305036,0.26111597,0.26896423,0.27659976,0.28402713,0.29125097,0.29827592,0.30510655,0.3117475,0.31820324,0.3244783,0.33057702,0.33650374,0.3422626,0.34785748,0.3532919,0.3585688,0.36369002,0.36865556,0.3734623,0.37810123,0.38255337,0.38678166,0.39071682,0.39423206,0.39709795,0.3989014,0.3989014
0,0.003483526,0.006943832,0.010377935,0.013783448,0.01715838,0.020501032,0.023809938,0.027083829,0.030321602,0.033522293,0.036685076,0.039809227,0.042894132,0.045939267,0.048944198,0.051908556,0.05483206,0.057714477,0.060555644,0.06335545,0.06611385,0.06883081,0.07150638,0.07414063,0.07673367,0.07928564,0.08179671,0.08426711,0.08669705,0.08908679,0.09143662,0.0937468,0.09601767,0.09824952,0.10044263,0.102597296,0.104713686,0.106791876,0.108831674,0.11083246,0.1127928,0.11470985,0.11657826,0.11838823,0.120122075,0.12174816,0.12321013,0.12440795,0.1251641,0.1251641
0,0.024125334,0.04791778,0.07136126,0.094445154,0.117162436,0.13950863,0.16148128,0.18307939,0.20430332,0.2251544,0.24563476,0.2657473,0.2854954,0.304883,0.32391435,0.34259403,0.36092696,0.37891814,0.39657286,0.41389644,0.43089437,0.44757217,0.46393543,0.47998977,0.4957408,0.5111941,0.5263553,0.54123,0.55582374,0.570142,0.58419013,0.59797347,0.6114973,0.6247665,0.6377861,0.65056026,0.6630928,0.6753863,0.6874415,0.69925594,0.7108218,0.7221217,0.7331223,0.7437622,0.75393194,0.76343906,0.771948,0.7788758,0.78321284,0.78321284
