Af,Eaf,Ar,Ear,sigma
41.95203500660265,58548.42671001184,1020853.51954301,109417.2270930125,4.810777864344676
31.602210861363805,57061.77130015396,524081.8237716265,105364.81163425864,5.0123798558245625
35.37195209912418,57509.3865829508,834323.2270361892,108477.07993739558,4.736023649359842
34.247736201012046,57283.66491588517,765225.1062181797,107611.57959835704,4.7946812962466545
27.819647234228356,56588.240174927465,467174.2677068244,104910.53366130585,5.290803865225452
31.605870601397942,57090.329596209216,559796.2288597677,105760.21632876065,5.118899232020628
31.366123274477378,57188.554563175465,466870.42604505876,104831.27504232757,5.701859109141698
33.3687484832838,57371.6431390551,661940.625593054,107152.60491091985,5.365577886400824
45.99636683812433,58828.621491006175,1128182.3162010834,109663.2923106217,5.398398944944091
30.6031006793881,57008.227446287456,489788.1712838545,105485.72928412184,5.417131394909625
31.5457857311077,57296.03822162233,453657.07497066684,104840.62005047798,5.487655867019384
27.06865917458319,56004.979928298846,427593.58040389174,104038.12725839912,6.338092937836389
36.176095267932894,57245.26554036415,849390.2474284604,107829.76540115078,5.4255212946309275
24.3291724697411,55654.57386961308,366160.27111676394,103573.93425958771,6.708291641141835
26.124103329352508,55854.7587799005,409151.0265049306,103659.60311580508,6.3878151916373636
24.7309936956646,55491.77349014567,423355.44709833275,103985.50430294963,6.47443634695522
24.348506795411414,55609.10113766423,368221.7029453422,103359.36340991034,6.39049665789541
32.04371847356389,56758.42762848338,817603.3584394306,108087.81872862286,5.401036275953405
26.124103329352508,55854.7587799005,409151.0265049306,103659.60311580508,6.3878151916373636
22.980119253362144,55151.00397198918,325789.1394578539,102532.57605211937,6.380016915730728
31.433116148993655,56601.30809542068,544896.226914333,105038.30497833072,6.113552100934778
24.254688283599595,55734.64372442725,362105.7440748191,103467.5923148262,6.456819036736227
32.467350602155534,57151.450693976105,533330.4663341563,105463.01995929005,5.911240982916251
37.14142248302822,57742.49597724857,886867.7617901715,108585.912928063,5.219217140990766
23.18806903354717,55154.46203877812,379993.4681094413,103362.03686172666,5.817969960694741
20.82024021628987,55061.06960311107,317876.45111547236,102959.43870162277,6.363512233225433
26.124103329352508,55854.7587799005,409151.0265049306,103659.60311580508,6.3878151916373636
31.44832454095792,56257.34479892403,885231.9531471054,108108.13996852258,5.049305266644769
29.683888590985948,55956.907542136556,753131.720683129,107055.88418352713,5.573554740065729
28.128395017401342,55636.5539868299,666321.874144476,106419.17513182816,5.706736812846813
29.683888590985948,55956.907542136556,753131.720683129,107055.88418352713,5.573554740065729
26.124103329352508,55854.7587799005,409151.0265049306,103659.60311580508,6.3878151916373636
26.124103329352508,55854.7587799005,409151.0265049306,103659.60311580508,6.3878151916373636
32.316635150892935,56688.36422262633,578951.7511149308,105304.08779136783,5.268037406545825
27.604347339267314,55762.47058404038,668293.6160688964,106523.00031094893,4.790513844801283
30.8946545088936,57011.81188444039,560501.3108397088,106226.04845882824,5.745423777109658
33.45221717242721,57230.37693626574,659725.6109287932,106783.70093220251,5.431872963938701
34.36653274800821,57077.30345203513,660198.199289279,106175.47039042531,5.867306148590703
33.613305944762544,57838.488604540646,540846.4082215185,106032.29220914686,4.993471633974332
33.96331380764748,57157.14217821506,692468.3144042862,106783.73079203621,5.471960122439949
39.95732790407607,57326.262074145205,1140975.4632425585,108946.26585735712,5.348614413673582
26.124103329352508,55854.7587799005,409151.0265049306,103659.60311580508,6.3878151916373636
31.053139934598658,56464.75973924667,712411.4323482972,106797.1100030415,5.33879584756027
30.219936212362896,56647.879047508926,478580.99541011744,104526.46010889264,5.900752780619736
27.266285775306073,55949.2981787061,561746.2436959234,105523.04703748666,5.825853109677261
34.02024824554134,56549.37526406243,795453.7439960062,106951.91342103633,5.800172539062364
29.62306601752147,56251.74972985432,523524.3466801787,105057.00876621206,6.052785791768776
26.660192606449435,56096.97069819149,426687.0761099523,104385.9486622087,5.9757592380986475
27.084597418530464,55393.87256345837,523161.8202792159,104792.16045312506,5.29721012412076
32.744852171605984,56668.759866043634,657390.9011297573,106418.03025358169,5.167529103502625
30.20296262214396,56272.19145129901,595718.8387987621,105821.8114778418,5.9797460179083135
32.25109008252289,57220.2317447573,466434.0110644112,104657.89780576326,5.955471949364707
32.3042505544927,57055.97740178808,436102.6924487493,104029.93047121176,6.074808156778017
42.81875400297122,58019.39863385467,1478569.6639010734,111172.01363953423,5.37877759095172
31.52257534394188,56764.2124032262,457579.8937696129,104271.01711893057,5.48269839533903
26.124103329352508,55854.7587799005,409151.0265049306,103659.60311580508,6.3878151916373636
38.21617666773851,57480.994030805006,906999.5605617678,108040.73602658637,5.353651258630088
22.67670063990456,55222.108256657644,304599.5804107514,102474.96652817214,6.297330021183235
30.606831471370747,56294.60318924122,762778.5161280882,107290.52708222809,4.564850082445863
28.911331554353882,56696.33022213673,570532.0616488043,106232.97589111996,5.4399916799837795
31.73261918100507,56975.36719333198,484964.27749719855,104620.74565194975,6.22098880677316
35.29001964919521,56870.427016476075,823286.5065296127,107339.91218061598,5.565285227154524
26.60290865302253,56197.4232477649,313013.3844053064,102240.67622517014,6.41175030603315
19.653026732642335,54726.234438497115,263580.45469177887,101995.05757169802,6.183181828135514
22.404019954739663,55470.82993247331,298715.3413276429,102663.61375615445,6.0167209323426185
22.790904847957847,55577.81854377799,267721.3784879565,101689.0503598671,6.163920641241815
28.88549638391801,56676.025615021594,434047.2501282117,104128.96344150735,5.837273893301739
39.97194226143405,58468.82593190467,703302.8380473047,107386.1945367818,5.392466796977442
32.505669211533764,56558.289544727624,815151.4003664379,107477.00328497752,5.3143914197725834
24.24617767176124,55588.04723638976,367145.9455375112,103359.26205762078,6.520990688670444
21.392558034058066,54864.367502197645,339461.7840839971,102907.34361534141,6.215249525088836
29.227113388812256,56186.68541618699,733732.0116423965,107292.03549375542,5.344767180871306
30.36633935506286,56400.13246686415,729158.1411923461,107197.52565996262,5.086088176363006
22.626088497739566,54880.21361127187,464080.548941688,104747.86733332925,5.673695966397155
28.081006492102595,55816.50580866843,551430.3072892174,105297.47045739018,5.846559562009525
24.23697146218999,55433.27634121629,444526.06083752506,104624.59511829136,6.038602133149714
27.655645695393137,56089.27688948589,421550.2291094474,103839.52093695459,6.299805447886687
25.967287014378154,55971.40430115227,391514.10551440343,103737.09667712296,6.1579921605847865
25.857375377783196,55868.413959674945,380848.52957503445,103427.57371827998,6.15673292931478
27.09471367821892,56027.32114366096,613631.0790953567,106654.48637544327,5.09853386405157
22.863338425229205,55363.02871745735,429207.3727276559,104759.57530222848,5.7117691124123855
27.35837652899491,56127.27367855895,420310.7478428803,104026.14308489868,5.926431894986047
26.124103329352508,55854.7587799005,409151.0265049306,103659.60311580508,6.3878151916373636
24.138450773035178,54806.726989663875,487387.40437899396,104218.95626001689,5.6288027257509885
20.694230925799225,54587.662993505925,382177.2487909307,103847.75508892316,5.947778208716319
30.36847381038706,56360.13388567218,712082.5604146204,106968.2511755373,5.5520836263991455
24.399258185834537,55503.91430306878,409280.90686966234,103731.99221373122,6.248170634156591
26.656193312677857,55900.91502351754,398450.46171069104,103824.10855354651,6.283709325870075
34.830066286891096,57332.46623662528,654725.8323447692,106509.37771155573,5.137914852069051
30.800433606410543,56637.17864624747,599156.707670733,106178.07316609427,5.707940270914677
29.33623882162008,56351.35047840374,554137.150853153,105254.2707212013,5.846495416197798
24.422491523093427,55729.21577621885,329553.9834421741,102986.41718630916,6.546547610133487
29.94655956364075,56460.74793688586,499755.58474908315,104807.1524394967,5.637120751730835
36.2538527635951,57853.01831450598,680222.8400813034,106993.80494177053,5.296850997401282
29.728963192119746,56594.167168997774,558377.4926414713,105794.55441941028,5.469681089308551
35.79612409449042,57885.885233146444,771293.894895431,107755.64115633495,5.609622665748212
23.744187991463868,55398.19787010798,366496.1679047576,103458.55966033458,6.278541696979324
30.60574668164988,56676.843787497564,562745.1655718648,105754.17926443472,5.39561974686891
30.612177562222985,56455.85671592972,867196.8559018499,108301.867354283,5.42987155178084
29.864281187519143,56650.6503629316,541516.1549126351,105605.14430316152,5.802592219407468
34.099844444001214,56782.00922934916,911435.5976851891,108162.66904537348,5.000374441688272
38.72465920171442,57491.60145584896,1135348.2998568595,109483.09701725369,5.103947394455257
34.892010214441086,57028.282540657216,899040.4370688314,108266.1803624085,5.339176778700438
29.005901883142702,56271.88518787526,574408.2087775762,105825.2563880443,5.082720681086814
36.02807705258006,57554.38890140567,716415.4014589853,107125.43973431324,5.116597362857879
28.444586965918926,56040.715146074464,608092.5773568151,106146.8374808946,5.080947499535423
34.579346485837135,57247.1454306088,684583.6659967622,106637.37960947269,5.220795291383002
23.14303828752724,55493.72323593356,392361.2561460551,104206.34362032487,5.63886882294038
23.14303828752724,55493.72323593356,392361.2561460551,104206.34362032487,5.63886882294038
33.05166746172549,56939.086921283124,778228.7021459668,107738.90734399518,5.101561379827878
31.001202354091056,56127.02491203443,934337.54619501,108373.60897682032,5.278293236789277
47.45647245038324,58802.17838455857,1519635.7170447814,111458.7138911972,5.082408677259875
45.16687155035155,58234.46939171629,1552496.2927336663,111312.11884017792,4.995364117882791
37.83405584810263,57403.979116179326,759537.5913560551,106888.55523765404,4.796344582257873
37.270174850731564,57003.825847743305,1275715.5730947182,109962.72420086397,5.723513569786338
38.07046838628092,57474.95662592367,848520.0192650714,107636.34174795166,5.630464071250273
42.15458785333214,57860.853038407244,1284350.241253572,109974.19283228272,5.098172411484573
41.160644882642345,57662.309443687736,1378836.1724779278,110373.97726521608,5.171499958445401
34.33779173387676,56012.368501284545,1323346.13108712,109612.34442652625,5.242085897370437
36.19266534437642,56973.30172699161,1042221.6181194449,108915.3346861302,5.730408922027463
31.02950590865939,56207.344847450266,809426.5983585091,107573.21276131357,5.579179704893675
30.3699231323923,56190.65607350189,712208.5972232472,106787.79536070778,5.4619047898565265
29.931888761546425,56117.699998195734,920373.2435110009,108608.82618872281,5.567950549012331
27.044216112912736,55485.71096277104,774181.2183555616,107357.65485294028,5.3767592258134735
27.744576832086825,55666.652675685036,735090.1360911329,107102.71316509084,5.67848907568274
29.853569077194337,56043.85249199965,854562.0770434197,107896.2210080618,5.283743354384983
28.85855109995859,55923.83403430933,779425.4380370919,107382.840395871,5.5592884736177215
23.987567748142645,55059.272532085626,499353.0815962358,104913.32724846744,4.88612170860672
23.463188140409965,54785.427422634864,570035.9905903435,105729.34236170186,5.006235137684106
25.44333202077724,54890.37115602384,663233.6264668531,106298.98537444127,4.925060153549608
23.35795540718024,54902.73369946181,456016.813000898,104417.71057218012,5.370756556755143
27.93297877084605,55388.187548226604,874279.5836756545,107842.93656723796,5.395159143816341
43.759189998795755,58294.23286726413,1403489.0383210992,111123.5320138914,5.739869758871655
28.572142137450687,55482.75141829438,995986.5885461089,108850.64661116512,5.8627611249484985
36.00034806463956,56845.384539279556,1284786.5351735295,110069.77775691684,5.543891721607899
34.99401411055906,56569.32375666901,1258866.816939334,109957.49693286752,5.68117600170735
38.523968724048125,57389.39774269319,1569931.8724404003,111631.69606434822,5.732015227948747
39.92398006798435,57493.42592637878,1412871.7418449752,110753.6582151803,4.9390664679401475
44.11466713343178,57886.59133717237,1593007.9237822744,111192.11018290624,5.52924877217747
30.60251072677586,56050.421170566435,1081182.2172977645,109167.00509592409,5.45242892420391
29.32242792750715,55936.04735666758,963930.0859417485,109071.4748572914,5.469581170653843
26.3841626186934,55422.923268532155,563936.6030559153,105463.30305480078,5.218916587348496
42.35130788517772,57892.025476696675,1484530.9473709185,111246.43788503454,5.118165702386775
43.91963493074675,57947.8698318875,1729762.3891628385,111883.21703721242,5.692984062565532
46.41942260258385,58491.78371545718,1823276.2681833315,112416.84548258447,4.844878001112943
34.80969052384089,57006.69946980382,1171545.767111285,109885.62681764107,5.250476026278493
37.412338724435756,57366.97663174215,1268968.0943684867,110393.41032595113,5.112743145077235
33.75797287830716,56721.02451592068,838125.7665049831,107708.28354825843,4.961266152506666
33.119394218786226,56832.53618781644,829368.7043078127,107903.68609332206,5.021763480163341
25.104115439755507,55681.39391015075,477073.18670502224,105128.30071970598,5.248865249140959
31.405779911352816,56821.848249353185,575334.5113339849,105859.53729490767,5.965758522894337
34.65011829781708,57484.14133285001,701371.1001896337,107271.37238080824,5.51298667723813
38.2369496285072,57771.14284491013,923476.8230806335,108694.76686128888,5.158038083198043
27.58097280471336,55925.8432214333,551668.4795539442,105592.31617633358,5.373410028561221
36.71503171455469,57279.64118965534,1071679.8174421205,109300.019929193,4.915193048076023
36.275614486423606,57166.17605317582,1126353.9205561036,109800.1124796817,5.17737542198684
32.24138909617154,56367.451243687356,660265.2209982849,105950.86712594482,5.501624384140665
36.71503171455469,57279.64118965534,1071679.8174421205,109300.019929193,4.915193048076023
30.523834929259316,56540.948395874206,687832.9730940188,106979.97041044621,4.970485348928707
37.819986867506564,56958.30252010951,1169152.521803949,109346.92998119934,5.167085358947712
34.509592584663956,56601.90987769179,1162254.206710087,109587.88730949894,4.741418547082686
25.565173323354504,55618.709835463655,611896.3085138476,106564.29843677262,5.307631625685751
33.673989655874394,57035.31320646611,705568.0478620232,106826.84827923338,5.370975440274002
35.67324101502755,57322.46374912905,852752.4645286154,107931.18175654087,5.530326468262092
31.59908279818869,56782.43795273883,814115.8206896569,108110.56950380922,4.979703493801622
28.576451136256384,56309.00694148454,707222.8119358217,107327.5660056463,4.902644171364676
27.929114874921588,56194.29657047291,609911.7828924778,106550.87284688454,5.390926109603361
28.46031917617341,56069.99846940011,625459.3954250461,106289.52738262864,5.589962594846147
32.82596929659372,56888.61659577102,757326.1679178473,107579.24748762796,5.560174582928457
31.294704751788363,56772.29465226762,612360.1878058616,106230.40315455028,5.326011176148908
26.24540142247553,55875.56968522454,460069.43830507714,104583.03462985669,5.578977907825138
23.869812827064624,55506.947985169754,471711.7662812259,105231.9937974138,4.822521140625871
28.3323045228717,56224.28888441293,579438.2095790096,106096.70876529535,4.9804654425625206
28.3323045228717,56224.28888441293,579438.2095790096,106096.70876529535,4.9804654425625206
28.3323045228717,56224.28888441293,579438.2095790096,106096.70876529535,4.9804654425625206
25.112420400514367,55639.081064637736,526004.923717677,105587.18105828113,5.17663758955902
35.569667836313,57373.54437205223,717581.4872719239,106947.27864455605,4.891282829440814
31.573276357117827,57017.47537111585,564506.2550640492,105894.20764872611,5.322013419332086
27.785029626303615,56162.8445413533,458595.63763387926,104337.87672688406,5.367762208205062
28.3323045228717,56224.28888441293,579438.2095790096,106096.70876529535,4.9804654425625206
29.018772920617735,56108.8188967837,573476.6169577817,105470.78048015613,4.876533008480309
28.3323045228717,56224.28888441293,579438.2095790096,106096.70876529535,4.9804654425625206
29.749098596133248,56480.920450114696,558958.6039491602,105649.01341069328,4.8886152016451225
30.57926178073161,56628.588702756584,560576.508799041,105814.89707839252,5.279056002975387
26.92902310709112,55750.40899994049,414592.5289926723,103531.58677580734,5.842463718079508
31.298716198391425,56201.830993982105,835203.1581227673,107603.04104224918,4.5814212669166245
26.237210685696013,55534.13849072003,584816.8731601432,105801.33813050747,4.851661530785389
28.3323045228717,56224.28888441293,579438.2095790096,106096.70876529535,4.9804654425625206
29.192315373426293,56182.89656511067,620307.6224151284,106363.16983370813,4.802093112138534
29.60658996590628,56307.30368476168,567929.7625973031,105449.21542936188,5.327476400810967
28.3323045228717,56224.28888441293,579438.2095790096,106096.70876529535,4.9804654425625206
27.909360804975243,55619.614192466164,743751.2263214261,106992.03994211848,5.402897294659844
28.3323045228717,56224.28888441293,579438.2095790096,106096.70876529535,4.9804654425625206
31.770188543940897,56637.72035738139,725366.2742878716,106926.13011185153,5.173210233412
29.808686963838625,56088.142780784656,702842.2253516299,106682.02977251816,5.200676947216339
28.3323045228717,56224.28888441293,579438.2095790096,106096.70876529535,4.9804654425625206
30.42462873103507,56342.448947339864,661278.8030464534,106661.37445376485,5.205665912317187
28.3323045228717,56224.28888441293,579438.2095790096,106096.70876529535,4.9804654425625206
25.97126432639235,55692.10007767348,562881.699787783,105892.09920837622,4.94685045835542
28.3323045228717,56224.28888441293,579438.2095790096,106096.70876529535,4.9804654425625206
28.3323045228717,56224.28888441293,579438.2095790096,106096.70876529535,4.9804654425625206
30.65039686499748,56254.95957874199,673975.5432940169,106431.28605585934,4.829586995248061
29.75478093164878,56362.474238077935,608777.4425060179,105965.76144323601,5.483713048611318
32.260274270779156,56821.8245791279,673347.8331755972,106527.64709538186,5.173496324586794
30.461476266819602,56517.0071824569,666760.117083531,106737.69882363435,5.1070446216598
29.256630147223568,56385.70852168991,545855.9800354391,105582.10299731161,5.028967338657393
23.067420019363862,55450.04003718501,377950.019243067,103760.89629947524,5.574379032751716
28.3323045228717,56224.28888441293,579438.2095790096,106096.70876529535,4.9804654425625206
28.3323045228717,56224.28888441293,579438.2095790096,106096.70876529535,4.9804654425625206
26.76023571057964,55734.806857917996,505265.59558134875,104853.9756332772,4.995868725410653
24.527333878486303,55726.49886086175,424719.6191004968,104421.5712106637,5.373882098254199
24.527333878486303,55726.49886086175,424719.6191004968,104421.5712106637,5.373882098254199
27.956349853017638,56202.55065783476,562362.7700905215,105995.09090180481,4.878144966621453
24.527333878486303,55726.49886086175,424719.6191004968,104421.5712106637,5.373882098254199
24.527333878486303,55726.49886086175,424719.6191004968,104421.5712106637,5.373882098254199
30.103555538626612,56490.882650086016,687152.6953169397,106847.23500431988,5.467300844191567
28.87661423470681,56058.86756892679,604898.640214171,105904.30465848664,5.107420560195502
28.3323045228717,56224.28888441293,579438.2095790096,106096.70876529535,4.9804654425625206
28.3323045228717,56224.28888441293,579438.2095790096,106096.70876529535,4.9804654425625206
27.672011046884386,56175.83151125408,499428.66651210486,105367.35801282448,5.196665984927249
28.257411357798727,56358.79952425716,587302.1297251587,106259.74229017917,4.84562456668895
26.42299252536125,56002.756943934764,485278.4378453097,105127.79888692663,5.2750993862757545
38.39119966075811,57411.32168454337,1224150.056982486,110006.0036161625,5.510748690334345
44.092799844914516,58259.34022003336,1416317.1456427076,110737.39265641563,5.354311014400297
36.814909416183156,57265.224002556904,1059229.6981971678,109213.60612762629,5.234807846291487
27.097044981527173,56194.24577667506,463341.11274741654,104998.95787844206,5.16792198482273
32.744902777585295,56632.37724678615,860830.6327951476,108108.68410258534,5.178588710916745
36.562551170805996,57631.53665962645,559277.8160944222,105415.64545452755,5.378711611834652
38.00767365079217,57394.59427171023,954682.2729693854,108368.10975946397,4.711827883235027
29.076215626817127,55977.25737085884,631441.393114975,106038.81791325092,5.265324566148021
30.069024503511052,56135.28794421432,809719.033399511,107764.61040261299,4.680398103110175
31.979706356140028,56474.81613290444,756607.2523025043,107141.70619583302,4.988054477445561
31.359568990093063,56265.476817786504,795635.6723334463,107445.41334347779,4.9564790546747926
31.802589264561995,56588.1914396557,839522.5959472251,108017.21452767283,5.177306569640257
19.259849771359367,54357.81226896511,306004.24429249496,102607.48323293004,5.553717370450911
21.455201331916307,55205.48960291605,363374.5221086746,104124.2689232252,5.262881844456999
36.73143830013523,57187.43509525183,999229.165127357,108540.04586761667,5.279269905844396
35.837220197727206,56788.26525205139,1138224.9208485878,109281.77397734152,5.208715332433533
32.97774213757072,56727.106507638186,730557.8665912057,106818.54243641306,4.812079103757514
38.29433605656183,57363.09148623096,1013025.1429666962,108641.66620737947,5.352394679671911
34.635134091956786,57722.45100609869,516181.1609214189,105368.34041086542,5.4990783258592595
40.349138766998536,57851.425858984105,1008327.2370873633,108802.93881410448,4.889492401426015
36.123575274712515,56771.45909285961,782643.3084206752,106497.80250444521,4.917674202121294
34.58321275781644,56966.845898693726,675827.7565275603,106307.57854253057,5.541750080869437
31.61274252676791,56330.156337862776,777808.9598835409,107304.52315720975,5.027159217999338
24.939421381791636,55827.744648293934,409113.1542158938,104435.03287630294,5.274518815953767
29.996376520263027,56394.40729185387,548055.8376921702,105467.23536891858,5.078470437541134
25.185481910742574,55830.030856558515,415904.07478468824,104484.70861596591,5.488922255826636
28.8138084662073,56344.601254111425,622423.7415837711,106633.66370106913,4.949570395276817
25.999673335019228,55751.46989497048,512123.89619007765,105324.06018976941,4.825011457346955
27.587988320106085,56117.42711989228,446483.7733526286,104383.13886000308,5.626666826308289
28.787715321535035,56201.65824791034,616592.1634274682,106196.97979794898,5.076074793860474
28.787715321535035,56201.65824791034,616592.1634274682,106196.97979794898,5.076074793860474
28.841156041635923,56407.90089415082,490900.4929247787,104812.18132022889,5.048172659471874
24.407245057682093,55587.850637134616,508574.6229016739,105640.89501735747,4.718906403466557
31.030889512469123,57114.750825016235,491616.4322498958,105305.45156605636,5.114236639439726
28.5209459044473,56154.044992808085,838216.6146887166,108462.56867890788,5.000828631250739
39.50409549023981,57672.416015052295,1241791.4258891346,110174.32868344504,5.182752683329725
26.772341888196262,55663.04392207265,610642.8207485237,106333.44369502281,5.068572910266991
33.36277038061919,57079.42845468215,621254.1467725253,106216.46451329222,5.180392376310639
33.81946028788271,56956.92516781984,748950.2179632429,107097.44826642719,5.3152972588792124
33.36478806047793,56527.516548120235,917890.9677839334,108190.37639466474,5.244132424899166
33.0535764495379,56871.018309255836,769652.4768028933,107407.02367533447,5.165998559212485
34.137652117763324,56815.19010106932,951218.664786557,108408.69814411998,5.007326201492168
28.122651535179084,56098.482088569355,726343.8483753185,107406.79553656004,5.477547138204605
38.67416151918795,57447.923019839145,1137696.2172712171,109513.76406045059,5.127666536106262
33.8538779870966,57012.86585168466,829206.8612913837,107871.78484161127,4.799592813376312
33.8538779870966,57012.86585168466,829206.8612913837,107871.78484161127,4.799592813376312
33.8538779870966,57012.86585168466,829206.8612913837,107871.78484161127,4.799592813376312
34.959583828485584,57191.15242087528,625424.3002759849,105907.09669760946,4.86504420073379
31.736428422610437,56377.515976323026,802488.3432481026,107506.56196920922,4.986993487870564
26.009559449822046,55439.06684373935,550831.0396766914,105575.54965581975,4.813220254087647
31.216994215159254,56258.06864556802,775473.8413148614,107136.18763361091,5.0137267645229855
26.21822823097223,55542.10283269461,555024.4056011229,105595.85182058852,4.966947536823277
29.899718560562103,56234.144979384306,682551.6911162203,106877.60649398844,5.1664491365047445
25.226421451326633,55536.95679209971,518384.68614663626,105398.70379201572,5.195037933684826
26.69197241780359,56023.12189002237,558949.7023384712,106171.65077160408,4.760016531266792
35.45180809227891,57269.814996164045,856744.4006653144,107947.46948090612,4.713077153514982
30.296351374328914,56334.35856227471,584459.6125465513,105695.97886999596,5.131318358014367
33.70558349181107,57064.82104948485,841548.2863058426,108073.11219457469,4.808850997304458
33.8538779870966,57012.86585168466,829206.8612913837,107871.78484161127,4.799592813376312
32.44539467725612,56611.325116004584,644815.2730028061,105987.7603154151,5.148882218971139
28.683202920223962,56332.024363769735,505935.01614578126,105283.85716165835,5.061379212151565
35.50294664186917,57943.01577817526,556930.7260723074,105890.12268021345,5.33117707984136
30.09105940956652,56376.89643261205,664806.7603660987,106570.81204833208,5.571029587425484
41.28575804411291,57929.43864241211,1200131.1640739362,109734.21281941599,5.040598890892214
29.68304861788943,56303.46052551827,617184.5033879093,106282.94427185004,5.5719826359222475
28.315358384711672,56171.053595264944,601766.0751398805,106136.81772117905,5.1189252897937925
24.940944358437335,54894.325113571846,623114.9353178149,106009.68897122073,5.0261458873455
38.841317830059324,57837.15730208105,1076279.621706315,109470.40975000142,5.2521146179707765
27.338723120314192,56299.634488368785,545674.6239493703,106048.20736302112,5.108219868226873
30.6810833781865,56520.00794375961,761875.9131472118,107696.51012871342,4.934678360795166
34.33411515428529,57114.95903555467,933897.7549430819,108786.98227544928,4.8220418236997995
36.697939056956294,57429.74225612311,869238.8440248691,108053.87486830195,5.3135083930398554
39.9223943304192,58279.099337881904,761092.6154015157,107384.54171299431,5.645257359446727
37.13209758139162,57888.970574382874,696281.431504475,106980.28650280091,5.36098511436104
31.766419007242465,56610.35266727728,869496.826518818,108184.30009831698,5.213542852883233
30.134528108158932,56541.60849410258,662405.1738858776,106826.1146124787,5.3003632017407005
39.60990928037016,57614.29943358559,1068905.4761944988,108882.82987043558,4.740094183570057
38.246649486389956,57746.37334320209,657909.7563734669,106086.11988830048,5.68969729723583
37.63041572311192,57369.207499456585,843295.07854578,107410.89289285691,5.1074104555580675
34.57756901578113,56895.18030403166,825149.1990967426,107453.9707290621,5.01771977463015
37.38413595573346,57174.32266143186,1199913.1451374688,109881.66902470434,5.49377943943893
32.117035300941154,56558.82572023462,639562.9756532644,106286.185473608,5.120468399200031
38.2137794303768,57736.17318164095,938092.5762763367,108665.707136339,5.572303605534405
35.245097193216964,57521.69096392081,766682.9922046032,107555.97103450699,5.254340393221877
30.356137408188815,56715.23128898558,676483.1648009632,107002.33806342688,5.381924475130143
30.755013765250162,56520.85737314205,592838.955076822,105898.03457960431,5.03950553613529
33.17665848183563,56831.70106499323,874635.3079146136,108300.44658768384,4.785984255968092
38.481704362395185,57536.97309173525,1174670.5503519534,109693.53484130927,5.064364261877879
32.12792226525306,56610.7566086585,901908.756726276,108557.83454917803,5.22405977802958
30.52985175396491,56561.95477017559,683161.0001267707,106801.39671368437,4.706291171890471
30.86701163457782,56449.22430864897,685763.3338677916,106774.5302683998,5.365197088716605
33.36576615566562,56584.204922500954,998229.1579255301,108811.25095030027,5.402798811966641
33.61032657668558,56838.99683745821,812218.1920432438,107630.51065107044,5.449919813219669
37.23244033388137,57414.16447987641,952955.1555913478,108556.41032849331,5.224383645143466
37.19373041719775,57469.74581970622,893511.6742205578,108200.78713938834,5.2197125922949725
36.05350081844067,57180.500064615466,989732.7073393598,108691.15483413027,5.424908273612302
37.23244033388137,57414.16447987641,952955.1555913478,108556.41032849331,5.224383645143466
46.29967857630036,59041.364325092225,1187074.5515916736,110050.830746258,4.715419105014298
39.84329710842161,58054.87798958997,872287.6629858327,108193.34397196412,5.048936263542458
26.686889551429545,55959.2128711383,532038.5131978868,105669.23514833204,5.309544641063163
28.091010000747122,56209.69478476505,630434.5432048601,106683.90984670387,5.160939819177479
34.57747327814705,57070.08976976447,935122.1977067799,108666.88021911598,4.732149112465809
32.8887948343662,56999.46135138251,710346.5902516545,106995.52610307328,4.8220320687615
33.119291935068496,56963.18146539722,766366.8039630777,107512.62847966947,5.213166174365632
29.238646793191013,56133.218055659665,684456.8106314263,106796.71069706918,5.243111891927254
25.275789125199747,55481.218476684924,536757.3399693635,105565.68371558416,5.327167979932518
31.16939456020668,56476.13026598254,827955.2296302092,107996.51823854302,4.936612098865212
30.33165126271743,55899.58136141191,807179.3183124469,107176.57276221988,4.872785848161901
31.302559367219317,56417.58232698921,685008.8255129529,106612.34800008083,5.198732749479393
27.819711158015604,55915.77251371431,585355.4220954821,106054.44916508194,5.27415818068731
35.1880854291774,57041.00131297637,858504.1600193749,107831.75124688509,5.49769607787929
28.72142046583285,55948.78743023864,679043.7089134124,106506.64155848695,5.3039743250058695
25.640095258870776,55448.47412618688,458640.8784781091,104353.04240764792,5.71694170766321
27.819711158015604,55915.77251371431,585355.4220954821,106054.44916508194,5.27415818068731
29.366879529988182,56074.15029833929,659304.628473771,106531.75419434851,5.546672966251802
32.41033765777907,56778.94057930929,753486.1784614238,107353.33228542545,5.002081928645883
34.10962556848692,56968.12491348289,928248.1345270084,108408.32216397056,5.178890700608395
31.766844943066484,56630.90539015047,620697.7534839853,106144.1930229942,5.101180732798568
32.902487116777145,56737.58516698785,768762.7991979403,107201.63632956202,5.228092551176821
28.852709775582465,56308.614887157986,481782.8215759658,104506.29618671209,5.823696445546467
31.67517275452295,56252.90751363887,949286.7755841429,108505.16938406849,5.132681482951581
24.709628782660722,55580.633913355225,514752.7397817328,105678.95158351939,5.114100044267657
31.82650152379138,56576.18221672405,676836.4732834316,106607.22378246926,4.970801886675028
34.96893923570993,57121.80892177515,741212.6616101819,106940.2623484591,4.961315103268372
36.268248156247665,57550.88318869565,888239.0878772985,108623.17399548486,5.135396055920972
34.50622263242207,57025.11127707795,665474.8099781314,106244.21717576019,5.0565366323485765
